,Title,Year,Authors,Journal,Journal Acronym
140,Genetic Programming Multitasking.,2020,"Ahmed Kattan, Faiyaz Doctor, Yew-Soon Ong, Alexandros Agapitos", SSCI 2020: 1004-1012,ssci
141,Relational Thematic Clustering with Mutually Preferred Neighbors.,2020,"Tiantian He, Lu Bai, Yew-Soon Ong",08412 ,corr
142,Heterogeneous Representation Learning: A Review.,2020,"Joey Tianyi Zhou, Xi Peng, Yew-Soon Ong",13303 ,corr
143,Deep Latent-Variable Kernel Learning.,2020,"Haitao Liu, Yew-Soon Ong, Xiaomo Jiang, Xiaofang Wang",08467 ,corr
144,CoCon: A Self-Supervised Approach for Controlled Text Generation.,2020,"Alvin Chan, Yew-Soon Ong, Bill Pung, Aston Zhang, Jie Fu",03535 ,corr
145,Online Deep Clustering for Unsupervised Representation Learning.,2020,"Xiaohang Zhan, Jiahao Xie, Ziwei Liu, Yew-Soon Ong, Chen Change Loy",10645 ,corr
146,Defending Adversarial Attacks without Adversarial Attacks in Deep Reinforcement Learning.,2020,"Xinghua Qu, Yew-Soon Ong, Abhishek Gupta, Zhu Sun",06199 ,corr
147,Delving into Inter-Image Invariance for Unsupervised Visual Representations.,2020,"Jiahao Xie, Xiaohang Zhan, Ziwei Liu, Yew-Soon Ong, Chen Change Loy",11702 ,corr
148,Modulating Scalable Gaussian Processes for Expressive Statistical Learning.,2020,"Haitao Liu, Yew-Soon Ong, Xiaomo Jiang, Xiaofang Wang",12922 ,corr
149,Poison Attacks against Text Datasets with Conditional Adversarially Regularized Autoencoder.,2020,"Alvin Chan, Yi Tay, Yew-Soon Ong, Aston Zhang",02684 ,corr
150,Scalable Transfer Evolutionary Optimization: Coping with Big Task Instances.,2020,"Mojtaba Shakeri, Erfan Miahi, Abhishek Gupta, Yew-Soon Ong",01830 ,corr
